LDD_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_AUD_DTDL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 12:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 12:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 12:00:00,2019/9/11 12:06,3.0,1539.3,1.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 12:00:00,2019/9/15 6:00,12.0,3363.15,1.0
IC9-RZD-215 N,NSH,南沙,YIK,营口,2019-09-08 12:00:00,2019/9/9 13:30,1.0,1539.3,1.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 12:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 12:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 12:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC10-QB3-053 S,TSN,新港,NSH,南沙,2019-09-08 12:00:00,2019/9/11 8:07,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 12:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 14:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 14:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-08 14:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 14:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 14:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 14:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-QB3-053 S,TSN,新港,NSH,南沙,2019-09-08 14:00:00,2019/9/11 8:07,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 14:00:00,2019/9/15 6:00,4.0,3363.15,1.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 14:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 14:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 16:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 16:00:00,2019/9/11 12:06,1.0,1536.15,1.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 16:00:00,2019/9/15 6:00,2.0,3363.15,1.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-08 16:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 16:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 16:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 16:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC10-QB3-053 S,TSN,新港,NSH,南沙,2019-09-08 16:00:00,2019/9/11 8:07,4.0,2857.05,1.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 16:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 16:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 18:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 18:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 18:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-08 18:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 18:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC10-QB3-053 S,TSN,新港,NSH,南沙,2019-09-08 18:00:00,2019/9/11 8:07,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 18:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 18:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 18:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 18:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 20:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 20:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 20:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 20:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-08 20:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 20:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 20:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 20:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 20:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-08 22:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-08 22:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-08 22:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-08 22:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-08 22:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-08 22:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-08 22:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-08 22:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-08 22:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 00:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 00:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 00:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 00:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 00:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 00:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 00:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 00:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 00:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 02:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 02:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 02:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 02:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 02:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 02:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 02:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 02:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 02:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 04:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 04:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 04:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 04:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 04:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 04:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 04:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 04:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 04:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 06:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 06:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 06:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 06:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 06:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 06:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 06:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 06:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 06:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 08:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 08:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 08:00:00,2019/9/15 11:39,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 08:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 08:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 08:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 08:00:00,2019/9/11 10:29,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 08:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 08:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 10:00:00,2019/9/15 6:00,1.0,3363.15,1.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 10:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 10:00:00,2019/9/15 12:09,3.0,2857.05,1.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 10:00:00,2019/9/15 11:39,2.0,2945.25,1.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 10:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 10:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 10:00:00,2019/9/18 15:18,2.0,3363.15,1.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 10:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RIG-101 S,YIK,营口,NSH,南沙,2019-09-09 10:00:00,2019/9/11 10:29,2.0,2945.25,1.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 12:00:00,2019/9/15 12:09,10.0,2857.05,1.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 12:00:00,2019/9/15 6:00,1.0,3363.15,1.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 12:00:00,2019/9/13 8:50,2.0,1433.25,1.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 12:00:00,2019/9/18 15:18,50.0,3363.15,1.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 12:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 12:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 12:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 12:00:00,2019/9/15 11:39,4.0,2945.25,1.0
IC9-RZD-215 S,YIK,营口,NSH,南沙,2019-09-09 14:00:00,2019/9/15 11:39,3.0,2945.25,1.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 14:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 14:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 14:00:00,2019/9/15 12:09,1.0,3067.05,1.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 14:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 14:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-09 14:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-09 14:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 14:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 14:00:00,2019/9/15 6:00,6.0,3363.15,1.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 16:00:00,2019/9/11 12:06,1.0,1536.15,1.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 16:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-09 16:00:00,2019/9/13 11:36,1.0,2945.25,1.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 16:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 16:00:00,2019/9/15 6:00,4.0,3363.15,1.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 16:00:00,2019/9/15 12:09,1.0,2647.05,1.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-09 16:00:00,2019/9/19 5:58,4.0,2945.25,1.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 16:00:00,2019/9/14 6:26,2.0,2945.25,1.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 16:00:00,2019/9/18 15:18,4.0,3363.15,1.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-09 18:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 18:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-09 18:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 18:00:00,2019/9/18 15:18,2.0,3363.15,1.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 18:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 18:00:00,2019/9/15 6:00,10.0,3363.15,1.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 18:00:00,2019/9/15 12:09,8.0,2647.05,1.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 18:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 18:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 20:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 20:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 20:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 20:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 20:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 20:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 20:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-09 20:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-09 20:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-09 22:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-09 22:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-09 22:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-09 22:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-09 22:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-09 22:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-09 22:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-09 22:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-09 22:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 00:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 00:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 00:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 00:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 00:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 00:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 00:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 00:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 00:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 02:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 02:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 02:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 02:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 02:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 02:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 02:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 02:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 02:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 04:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 04:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 04:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 04:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 04:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 04:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 04:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 04:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 04:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 06:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 06:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 06:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 06:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 06:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 06:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 06:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 06:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 06:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 08:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 08:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 08:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 08:00:00,2019/9/19 5:58,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 08:00:00,2019/9/18 15:18,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 08:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 08:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 08:00:00,2019/9/15 12:09,0.0,0.0,0.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 08:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC9-RFF-390 S,YIK,营口,NSH,南沙,2019-09-10 10:00:00,2019/9/13 11:36,0.0,0.0,0.0
IC9-RT8-098 N,NSH,南沙,YIK,营口,2019-09-10 10:00:00,2019/9/11 12:06,0.0,0.0,0.0
IC9-RT8-098 S,YIK,营口,NSH,南沙,2019-09-10 10:00:00,2019/9/19 5:58,5.0,2945.25,1.0
IC9-Q22-107 S,YIK,营口,NSH,南沙,2019-09-10 10:00:00,2019/9/12 18:07,0.0,0.0,0.0
IC29-NLY-001 S,YIK,营口,QZH,钦州,2019-09-10 10:00:00,2019/9/15 6:00,0.0,0.0,0.0
IC10-Q40-103 S,TSN,新港,NSH,南沙,2019-09-10 10:00:00,2019/9/15 12:09,3.0,2647.05,1.0
IC9-Q55-104 S,YIK,营口,NSH,南沙,2019-09-10 10:00:00,2019/9/14 6:26,0.0,0.0,0.0
IC10-R27-060 N,NSH,南沙,TSN,新港,2019-09-10 10:00:00,2019/9/13 8:50,0.0,0.0,0.0
IC29-CAK-164 S,YIK,营口,QZH,钦州,2019-09-10 10:00:00,2019/9/18 15:18,4.0,3363.15,1.0
