WBL_NUM,WBL_CNTR_UUID,CNTR_TYPE,IS_EMPTY,SOC,TRANS_TYPE,LEG_TYPE,IS_MAIN,POL_CDE,POL_NME,LDD_SVVD,POD_CDE,POD_NME,WBL_AUD_DT,MAIN_SVVD_SAILING_DATE,CGO_BRIEF_DESC_CDE,BKG_MTHD,CGO_BRIEF_DESC_CNNME,AMT
Q014155060,45b2b5b2e4134b11a220c52633719f51,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1600400002,TF,铁丝,2857.05
Q014155800,f278cb386ec84bde967c55f55b403d3d,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-QPE-296 N,YIK,营口,2019/9/9 11:51,2019/9/14 14:06,CT9900600010,TF,集拼货,2360.4
Q014156840,2ca549677b964b24afdd21739ca25574,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RZD-215 S,NSH,南沙,2019/9/9 13:06,2019/9/15 11:39,CT2200200192,TF,玉米油,2945.25
Q014156840,5b3cc456ce3049719c6c1c1472977ba1,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RZD-215 S,NSH,南沙,2019/9/9 13:06,2019/9/15 11:39,CT2200200192,TF,玉米油,2945.25
Q014156840,efde547cf4be45f1a5b33e72c7ff429f,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RZD-215 S,NSH,南沙,2019/9/9 13:06,2019/9/15 11:39,CT2200200192,TF,玉米油,2945.25
Q014156840,ab166aef528e474b8decbab87a71ad65,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RZD-215 S,NSH,南沙,2019/9/9 13:06,2019/9/15 11:39,CT2200200192,TF,玉米油,2945.25
Q014156940,3c99dd0121f147b2a95d390d3569b036,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014156940,3afff71c4e76456bb2cc64648b797f92,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014156941,86fa9d924057400d896ccd881d0b9977,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014156941,174fcfe9b205450dbe352e3d5ec77eac,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014157790,0a8320194bf54bda9f7b2932a1e66834,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1500400797,TF,聚乙烯蜡,3861.9
Q014157920,625f574396334763bff59177cca08c4d,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014157920,94690224343d4bd9937e7ceba891f2e7,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014157920,b10faf5544874c38a83146245522149a,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014157920,d9202f7da8094d428cb993f23672335f,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 13:15,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014158340,13c0f47f97eb4d1f816defcdad1b86a0,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 13:28,2019/9/19 5:58,CT1100800026,TF,碎米,4504.5
Q014158340,45245f4ce5a74e6b9540c5e723f6be58,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 13:28,2019/9/19 5:58,CT1100800026,TF,碎米,4504.5
Q014158860,78cf491891f741d49ba8cc51eecca68c,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT2200200192,TF,玉米油,2945.25
Q014158860,65e11d4b8af44be7b5247f7e401ff991,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT2200200192,TF,玉米油,2945.25
Q014158860,ca4d6d5b99654002a676e92181eb6c5d,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT2200200192,TF,玉米油,2945.25
Q014158860,8a4746fd644b43d9b111d1cae852cf93,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT2200200192,TF,玉米油,2945.25
Q014159290,db055cb8c25144228837207cf04c02be,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 14:03,2019/9/15 12:09,CT1600400002,TF,铁丝,3067.05
Q014159410,c484febcd0d7470985f79b8d15515817,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT2200200258,TF,玉米蛋白粉,4927.65
Q014159680,936d3a23a778478f98be3ab35ee730c6,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 13:42,2019/9/11 12:06,CT9900600010,TF,集拼货,2360.4
Q014159880,e6f6d443207844f196b031220d25cb81,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014159880,7364c5e7eb284424905bf6198c767c03,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 13:46,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014160260,e946a0097280419a8687f387be4c3f2f,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT2300100043,TF,纱线,4504.5
Q014160890,3709e98b9ded4849b06dca665426054b,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT9900300052,TF,玉米蛋白,4504.5
Q014160890,99684852badf4937824f21b04e43c4ee,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT9900300052,TF,玉米蛋白,4504.5
Q014160890,634f86d371e1473cade39f92cc92552a,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT9900300052,TF,玉米蛋白,4504.5
Q014160890,663917a8fd0442fdb732dcca37d8d525,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT9900300052,TF,玉米蛋白,4504.5
Q014160890,8eb9452657b34aae8a403c0de8cb9e13,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 14:04,2019/9/19 5:58,CT9900300052,TF,玉米蛋白,4504.5
Q014160980,229bd715c1f845a2b4e886055b615cf3,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 14:34,2019/9/18 15:18,CT1100500001,TF,玉米,3363.15
Q014160980,35f40a7b35ea4d73a3529f8ac7d6a5b7,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 14:34,2019/9/18 15:18,CT1100500001,TF,玉米,3363.15
Q014160981,418016b3c8c7471d8df861774c730487,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 14:34,2019/9/18 15:18,CT1100500001,TF,玉米,3363.15
Q014160981,826f4d43d4bb40289817158d29ac6826,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 14:34,2019/9/18 15:18,CT1100500001,TF,玉米,3363.15
Q014161580,54a93ddd0bd540a2b3221a9c6371c02a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-Q55-104 S,NSH,南沙,2019/9/9 14:27,2019/9/14 6:26,CT1100300001,TF,大米,2945.25
Q014161580,94b5625e278840419ea11e43b5b56c7a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-Q55-104 S,NSH,南沙,2019/9/9 14:27,2019/9/14 6:26,CT1100300001,TF,大米,2945.25
Q014161670,b50c6969e6634b638632bddb17e63547,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RFF-390 S,NSH,南沙,2019/9/9 14:11,2019/9/13 11:36,CT0500600054,TF,镁钙砖,2945.25
Q014162310,58ffb281d0b944758d3d923f8095aa6d,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 15:07,2019/9/19 5:58,CT1800300003,TF,灯管,4504.5
Q014162310,2f8bb7cd638947758d0cf466ac9be5d3,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 15:07,2019/9/19 5:58,CT1800300003,TF,灯管,4504.5
Q014162500,c4f5d51ce47a47f0aefe9bb5a78662ce,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 15:07,2019/9/19 5:58,CT1800300003,TF,灯管,4504.5
Q014162500,de109eb2f3044791bb08a6d34d5e8e41,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-RT8-098 S,NSH,南沙,2019/9/9 15:07,2019/9/19 5:58,CT1800300003,TF,灯管,4504.5
Q014162790,fc750d45c4894baca42402a301b4f89a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 15:24,2019/9/15 6:00,CT1100800030,TF,杂豆,3363.15
Q014162790,e3bb5725e6f44fc991834c841ec4437a,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 15:24,2019/9/15 6:00,CT1100800030,TF,杂豆,3363.15
Q014165330,f6a9011499624d09ae153ddcd1fa58d3,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 14:45,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014168360,69ed1e72288b4153b2337bc0fa32cc25,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:27,2019/9/15 12:09,CT1600400113,TF,镀锌管,3861.9
Q014168380,2e2ef811996f45a68af97c61c76971b6,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 15:24,2019/9/18 15:18,CT1100800033,TF,青米,4927.65
Q014168850,497081da56984439af9e488d480cd9a4,20GP,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 15:30,2019/9/11 12:06,CT1500300908,TF,塑料颗粒,1536.15
Q014169530,ce503bf3f18648429d356edfbd8984fe,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 15:31,2019/9/11 12:06,CT9900600010,TF,集拼货,2360.4
Q014169790,d5c58c93ab954dfaa5779646bb13fa47,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 15:32,2019/9/11 12:06,CT9900600010,TF,集拼货,2360.4
Q014170530,2dbec7cc63ba4b84bdeadda7772d11de,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:50,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170530,132bba9dfd72409799a49e316be7e123,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:50,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170530,123166e20053441e86b3a145b6163ecd,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:50,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170530,f4a238e71ba34fe3846628a7cfa621d0,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:50,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170690,4237180eebb748368e3924f62f432236,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 15:54,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014170690,0b7086fc52584878a260b245c7765a75,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 15:54,2019/9/15 6:00,CT1100600001,TF,大豆,3363.15
Q014170710,e3afd88ded34424d92b0f5c76d4e3434,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:40,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170710,b2c517aead454f3784d26572db553004,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:40,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170710,afd55496d2e644ec89e4432312d3cbe2,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:40,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170710,3eec405f6e6949a7b818ce67777164d8,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:40,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014170710,556f6b49de5e4e6ab5c0b68ff0ebacc2,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:40,2019/9/15 12:09,CT1500500005,TF,橡胶轮胎,3861.9
Q014172660,73bcdaca701b45ebba7ef8e227e591a5,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 15:56,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014173850,33a9aa4daf914874964c1f78e2df7ed9,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:09,2019/9/15 12:09,CT1500400898,TF,聚醚多元醇,3861.9
Q014174490,1530086dc4a54832b1db704a5ce6de78,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC10-R27-060 N,TSN,新港,2019/9/9 16:15,2019/9/13 8:50,CT1600400079,TF,五金制品,1942.5
Q014175490,7259a5e86ea148b09138828cf0a31f30,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175490,c081bf4b9d7c422caedd91e8bcd54fbe,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175491,5d131225e1da490592fd833238101704,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175491,c242fcd14551474db0aede23f7c3542c,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175492,94256bb7e0f94bda823292220be0ce1f,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175492,4f5619c3f45e40e1a4b7ab08fd78ef50,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175493,b6d63bc414dc4d19b4ec6778ebade311,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175493,2c09511c21694f6f9fc2803c33717c3e,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175494,ecbd768ded384f9d89ebda465088eaf4,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175494,74ee9d853a1a46aaa39f50231ca672df,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:28,2019/9/15 6:00,CT1100300001,TF,大米,3363.15
Q014175920,c5ac2c1695164ff18cc71e0cd01aa0bd,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:52,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014175920,8a8b78c9f5e84937bcad5cf34e252703,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:52,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014175920,938c184b565840ad985a6e6649660391,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:52,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014175920,9a9d005158a7475fa487d5bc2f452936,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:52,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3861.9
Q014176380,db854c594eeb4a4b84d4e093e77a5815,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 16:37,2019/9/18 15:18,CT2200200215,TF,麦芽糖浆,3363.15
Q014176380,044bc82919c04b718e3d941af92533c0,20GP,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-CAK-164 S,QZH,钦州,2019/9/9 16:37,2019/9/18 15:18,CT2200200215,TF,麦芽糖浆,3363.15
Q014177120,23ad459b6ed34d24a512fbc704d43bfc,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:51,2019/9/15 12:09,CT2300200001,TF,布,3651.9
Q014177120,b70d1857adc44c1cb069a36bbbb9b243,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 16:51,2019/9/15 12:09,CT2300200001,TF,布,3651.9
Q014177540,1e3382e4f2684374aa986132682bd8ca,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 16:46,2019/9/11 12:06,CT1800200049,TF,日用电器,2360.4
Q014178230,14d1bb9013234627a3bf19750a6312c0,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:54,2019/9/15 6:00,CT1100800026,TF,碎米,4927.65
Q014178500,4466d995913947dc805fb0e68e8dfb03,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC29-NLY-001 S,QZH,钦州,2019/9/9 16:56,2019/9/15 6:00,CT1100300001,TF,大米,4927.65
Q014179040,5770d6c46e6a4664a85c70063e3f5006,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:05,2019/9/15 12:09,CT0500300041,TF,彩涂卷,2647.05
Q014179040,d2b80be4351e4608a2840ae195be67b6,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:05,2019/9/15 12:09,CT0500300041,TF,彩涂卷,2647.05
Q014179040,5f14f4c9354b4534a7a24a2b84c49b55,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:05,2019/9/15 12:09,CT0500300041,TF,彩涂卷,2647.05
Q014179040,cbdad4790b94415dbda6b878adcd0674,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:05,2019/9/15 12:09,CT0500300041,TF,彩涂卷,2647.05
Q014179120,f396d95480834351aef78130761748e5,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:06,2019/9/15 12:09,CT1600400002,TF,铁丝,2647.05
Q014179120,a90e9ef5b6d74937bae6119046b8ad8e,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:06,2019/9/15 12:09,CT1600400002,TF,铁丝,2647.05
Q014179270,c7cfeba6744d49a88f6a059fc3512ba3,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:07,2019/9/15 12:09,CT1500200021,TF,碳酸锶,2647.05
Q014179270,76c2a02cb1b54fa283e58cc4e959adeb,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/9 17:07,2019/9/15 12:09,CT1500200021,TF,碳酸锶,2647.05
Q014179500,d26f217a357c43c4a1240846bfaa4c57,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/9 17:16,2019/9/11 12:06,CT1800200049,TF,日用电器,2360.4
Q014181210,682e7629d89048159d632dbf50b50fdf,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-Q22-107 S,NSH,南沙,2019/9/9 17:44,2019/9/12 18:07,CT1500500005,TF,橡胶轮胎,4504.5
Q014181211,494f1ddd1bb94a82a9a52b05ebeacf8d,40HQ,0,0,TRUNK,OCEAN,1,YIK,营口,IC9-Q22-107 S,NSH,南沙,2019/9/9 17:44,2019/9/12 18:07,CT1500500005,TF,橡胶轮胎,4504.5
Q014183110,af78b5138ff144c1b12da9797a52426e,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/10 8:16,2019/9/11 12:06,CT9900600010,TF,集拼货,2360.4
Q014183120,89f7898d3811408abf747e231ac1addf,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:47,2019/9/15 12:09,CT1600400002,TF,铁丝,2647.05
Q014183120,bd454bf13ae348438623de3fe5cc9dc4,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:47,2019/9/15 12:09,CT1600400002,TF,铁丝,2647.05
Q014183120,2cde6b5807124de3a8c662865941e901,20GP,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:47,2019/9/15 12:09,CT1600400002,TF,铁丝,2647.05
Q014183150,925d5eef50f84e048ac954cd251387b0,40HQ,0,0,TRUNK,OCEAN,1,NSH,南沙,IC9-RT8-098 N,YIK,营口,2019/9/10 8:17,2019/9/11 12:06,CT9900600010,TF,集拼货,2360.4
Q014184010,56fc8e2969b84ad0b4b347553297037a,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,b920e61e5fec43999f329d54a3d2ee07,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,b76979310e5f42a0ab697e1175d5dc81,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,6a7201565775439e83914c7f6ce9fbe3,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,5b185b12197941cca7be845a807bee46,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,8b559f694f0a4ddfb9729c032402e213,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,208c2d1bc03b472ab59c548f5534fd32,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,617c77b015fd48168057e46d9b173007,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,8fc53ea2b3e14ba2bbe4942993039d5d,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184010,bc9021779c9247e8aac38c8f6b65c807,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184190,4b74a26e2bda43138fbe9b58d7c015a5,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
Q014184190,ce2b372667f44cc48c2c387a79f266bb,40HQ,0,0,TRUNK,OCEAN,1,TSN,新港,IC10-Q40-103 S,NSH,南沙,2019/9/10 8:44,2019/9/15 12:09,CT1500300132,TF,PVC(聚氯乙烯）,3651.9
